original	simplification	label
In December, 1967, Ten Boom was honored as one of the Righteous Among the Nations by the State of Israel.	Some academic journals do refer to Wikipedia articles, but are not elevating it to the same level as traditional references.	0.0
Monteux is a commune of the Vaucluse département in southern France, in the area Provence-Alpes-Côte d'Azur.	Monteux is a commune of the Vaucluse département in southern France, in the area Provence-Alpes-Côte d'Azur.	100.0
The British decided to eliminate him and take the land by force.	The British decided to eliminate the land and take him.	19.4
Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.	Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.	100.0
Characteristics Radar observations indicate a fairly pure iron-nickel composition.	Characteristics 1969, Radar observations indicate that it is made of iron-nickel.	45.26666667
Vouvray-sur-Huisne is a commune in the Sarthe department in the region of Pays-de-la-Loire in northwestern France.	Vouvray-sur-Huisne is a commune. It is found in the Sarthe department in the region Pays de la Loire in the northwest of France.	98.0
"Republicans have blamed the increase in violent crime and homicides in 2020 and 2021 on progressives and liberals, although Biden had previously rejected calls to ""defund the police"", a slogan supported by racial justice protesters."	"Republicans have blamed the increase in violent crime and homicides in 2020 and 2021 on progressives and liberals, although Biden had previously rejected calls to ""defund the police"", a slogan supported by racial justice protesters."	100.0
Together they formed new music Manchester, a group committed to contemporary music.	He began this form of ministry in 1947 and continued until recently.	0.0
Ohio state's library system encompasses twenty-one libraries located on its Columbus campus.	Ohio state's system has twenty-one libraries found on the Columbus.	43.4
These missions will seek to reestablish a human presence on the Moon and demonstrate technologies and business approaches needed for future scientific studies, including exploration of Mars.	These missions will seek to reestablish a human presence on the Moon and demonstrate technologies and business approaches needed for future scientific studies, including exploration of Mars.	100.0
Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).	Roof tiles dating back to the Tang Dynasty with this symbol have been found west of the ancient city of Chang'an (modern-day Xian).	100.0
In Marriages and Infidelities, Oates explicitly alludes to novellas and short stories by earlier writers, making use of either their titles or their themes and adapting them in accordance with her artistic intentions.	In Marriages and Infidelities, Oates explicitly alludes to novellas and short stories by earlier writers, making use of either their titles or their themes and adapting them in accordance with her artistic intentions.	100.0
Thereafter the county's administration was conducted at Duns or Lauder until Greenlaw became the county town in 1596.	Thereafter the county's administration was conducted at Duns or Lauder until Greenlaw became the county town in 1596.	100.0
In its pure form, dextromethorphan occurs as a white powder.	Fierce Creatures is a 1997 comedy film.	0.0
Blogger DJ Akademiks held a three-hour stream in honor of Takeoff, in which he analyzed videos from the moment of the murder of Kirshnik, and also called for fighting the ideology of violence in hip-hop, including stop imitating rappers YNW Melly and Tay-K, who were convicted of murder.	About 2,000 to 3,000 cocoons are required to make a pound of silk.	0.0
Depending on the context, another closely-related meaning of constituent is that of a citizen residing in the area governed, represented, or otherwise served by a politician; sometimes this is restricted to citizens who elected the politician.	Out of 18,217 participants in the national casting, she was chosen among the 19 candidates to appear on the TV show.	0.0
The Creative Gene is an autobiographical book comprising a variety of short stories, essays, and anecdotes encompassing Kojima's life, many of which focus on the various pop culture media Kojima developed an adoration for and how they have impacted him.	The Creative Gene is an autobiographical book comprising a variety of short stories, essays, and anecdotes encompassing Kojima's life, many of which focus on the various pop culture media Kojima developed an adoration for and how they have impacted him.	100.0
